tiempo,Ti_ae,Ti_bm,Ti_ca,Ti_za,Ti,To_esolmet
2019-06-23 11:40:00,24.826646030953,25.80232420860563,25.48704680340112,25.689290787754068,25.553415,23.89
2019-06-23 11:50:00,25.06470605911737,25.959915857666694,25.482101833162183,25.836119098210894,25.7460829,24.83
2019-06-23 12:00:00,25.325269078829564,26.115522906980967,25.63985455562284,26.02653506119948,25.7795402,24.98
2019-06-23 12:10:00,25.48786162750721,26.22594623810268,25.89026215094211,26.18366580121914,25.9825914,25.14
2019-06-23 12:20:00,25.62349633585309,26.315286062064967,26.05091092920832,26.20167794502309,26.0910392,25.65
2019-06-23 12:30:00,25.744435396998163,26.38808507325148,26.15346985011716,26.25775776140703,26.15333900000001,25.82
2019-06-23 12:40:00,25.845517412553995,26.45935910341289,26.24616233512068,26.358113542988978,26.3056274,25.95
2019-06-23 12:50:00,25.947012679110713,26.53539502631433,26.335991136043173,26.45641289238101,26.4359955,26.06
2019-06-23 13:00:00,25.959311405274768,26.57059832161352,26.419957748568805,26.49828618141305,26.307934799999998,25.49
2019-06-23 13:10:00,25.99051689214437,26.599420214993128,26.43661056932279,26.546019975743146,26.4602232,25.53
2019-06-23 13:20:00,26.13326694197911,26.68695562818564,26.46112102714137,26.666928668664738,26.471760200000002,25.76
2019-06-23 13:30:00,26.242458670771107,26.75820288792647,26.600605903220767,26.777533411069907,26.5052175,25.5
2019-06-23 13:40:00,26.35708013156345,26.83783907218277,26.73570133153577,26.852012541420642,26.625202299999998,26.22
2019-06-23 13:50:00,26.44192862349512,26.92132260624765,26.847327827545424,26.878451818432012,26.7278816,26.66
2019-06-23 14:00:00,26.568075043117336,27.004888919413837,26.937285748435887,26.95166039055062,26.96439010000001,27.35
2019-06-23 14:10:00,26.616899560835208,27.05436093042137,27.02558672931173,27.01131440438987,27.091297100000002,26.96
2019-06-23 14:20:00,26.69583646394071,27.12352455727322,27.082807456135807,27.064319037911172,27.122446999999998,27.9
2019-06-23 14:30:00,26.84134162333888,27.193235709800092,27.152568226826787,27.15304531742496,27.1466747,27.76
2019-06-23 14:40:00,26.850903883957724,27.243295665459122,27.2585333226614,27.20862419316935,27.25396880000001,28.13
2019-06-23 14:50:00,26.916401611013953,27.303617708901616,27.297795676421643,27.24658535001402,27.3174223,28.29
2019-06-23 15:00:00,27.01742026351183,27.359766015631447,27.35739790811312,27.297416614935738,27.4154868,28.25
2019-06-23 15:10:00,27.03199187146215,27.375390428109945,27.457735125778388,27.33162534436634,27.5354716,27.89
2019-06-23 15:20:00,27.12518485585193,27.41818313838687,27.472734503222828,27.373005021161052,27.5896955,28.34
2019-06-23 15:30:00,27.10896410990578,27.434731001334356,27.523367807517147,27.39224605343688,27.669300800000002,27.76
2019-06-23 15:40:00,27.238899418304467,27.490084358652247,27.54063324074049,27.45697812059173,27.792746700000002,28.51
2019-06-23 15:50:00,27.285249838541322,27.51095063555572,27.61747363965738,27.485716752978053,27.7754412,27.86
2019-06-23 16:00:00,27.19956249657004,27.51170410810851,27.66401767487376,27.47737196513549,27.8238966,27.56
2019-06-23 16:10:00,27.276958996206197,27.56461926927845,27.622282134138732,27.52889535150693,27.893118599999998,28.05
2019-06-23 16:20:00,27.29268199108839,27.61316523415686,27.67896780389825,27.5816743219384,27.9588795,27.75
2019-06-23 16:30:00,27.36130682200025,27.678505964793448,27.728509709007763,27.64809621001852,27.932344399999995,28.12
2019-06-23 16:40:00,27.431109937494302,27.7379848431952,27.794902909674892,27.70711342758501,28.0096423,27.97
2019-06-23 16:50:00,27.520998119344203,27.82770480822359,27.86812919457775,27.7938709557788,28.085786499999998,28.64
2019-06-23 17:00:00,27.618827560955104,27.93451057228149,27.97298582176499,27.899149549626003,28.0327163,28.92
2019-06-23 17:10:00,27.731930257252113,28.024854560053353,28.10229869861889,27.998422970021892,28.103091999999997,28.91
2019-06-23 17:20:00,27.783003193012558,28.09046727804111,28.206478032335873,28.06629956974244,28.1169364,28.59
2019-06-23 17:30:00,27.86125286920629,28.158093208808907,28.270332711371694,28.141824913481145,28.193080600000005,28.71
2019-06-23 17:40:00,27.8574386488472,28.169706995054483,28.343080158369908,28.18853868540635,28.229999,28.05
2019-06-23 17:50:00,27.842712312140517,28.137150982782305,28.364206462694767,28.189132607678665,28.181543599999998,28.15
2019-06-23 18:00:00,27.76627763990836,28.03476876468606,28.390090605301967,28.099937694096173,28.097323499999998,27.69
2019-06-23 18:10:00,27.693704636456648,27.92783259047892,28.33598959297513,28.020151648638574,27.9784924,27.5
2019-06-23 18:20:00,27.676773598994693,27.911322802910146,28.2539795194619,28.01594633963737,28.030408899999998,27.3
2019-06-23 18:30:00,27.70446453543292,27.915169700488143,28.248760418201105,28.06626485468164,27.932344399999995,27.34
2019-06-23 18:40:00,27.691306434010745,27.858054088474717,28.304930741265803,28.03132599181723,27.9242685,27.12
2019-06-23 18:50:00,27.63179775762698,27.76220682913402,28.32885784843761,27.94022476426657,27.9404203,27.05
2019-06-23 19:00:00,27.57426946566391,27.68517736237197,28.267537004649373,27.852286647479,27.848124300000002,26.95
2019-06-23 19:10:00,27.51218151296245,27.602696886026806,28.18629812061939,27.738472571253446,27.85966130000001,26.58
2019-06-23 19:20:00,27.37138652287715,27.51334174275765,28.02603067172752,27.659819312467185,27.8400484,26.2
2019-06-23 19:30:00,27.304211217653283,27.44618287584823,27.904565091941482,27.577853370383266,27.7650579,26.09
2019-06-23 19:40:00,27.249499373741337,27.398485606254788,27.8215128948064,27.499421751107704,27.5873881,25.95
2019-06-23 19:50:00,27.15249143575837,27.31172870725309,27.75410260399006,27.427310666538066,27.4674033,25.25
2019-06-23 20:00:00,27.0433093249792,27.248687059001004,27.60577554927584,27.37656031752364,27.375107300000003,25.26
2019-06-23 20:10:00,26.86770470425408,27.16080981706957,27.471196623297786,27.244623953565913,27.225126300000003,24.56
2019-06-23 20:20:00,26.674898862856608,27.07764017650955,27.31954768590281,27.13361639843617,27.1789783,24.35
2019-06-23 20:30:00,26.54414474524361,26.99259867319952,27.153417154026194,27.06634692700316,27.106295199999998,23.92
2019-06-23 20:40:00,26.58128643554855,26.947957569696932,27.008572994821762,27.020330118398252,26.989771500000003,24.0
2019-06-23 20:50:00,26.346915704010506,26.87589456598085,26.98280582012401,26.90392679289691,26.8905533,23.8
2019-06-23 21:00:00,26.15430363225443,26.798783758769392,26.83875269623357,26.782966718972894,26.943623499999998,23.62
2019-06-23 21:10:00,26.19471912024705,26.76366481144791,26.66166205424791,26.784317757237353,26.8778626,23.74
2019-06-23 21:20:00,26.15875630941247,26.72395836645313,26.657281307010216,26.74367208870591,26.8328683,23.68
2019-06-23 21:30:00,26.100979366763106,26.671693060637068,26.63864822823326,26.686993087866696,26.8121017,23.6
2019-06-23 21:40:00,26.049015707054693,26.619638952090035,26.578565593177427,26.605879705756326,26.772875899999995,23.54
2019-06-23 21:50:00,26.073668570357352,26.588966475104733,26.52879597281456,26.55794548980679,26.7901814,23.74
2019-06-23 22:00:00,26.05464369551621,26.55677948413576,26.52755579662239,26.52222493128399,26.8282535,23.77
2019-06-23 22:10:00,26.10614797299139,26.520880299208663,26.51741316945012,26.51510413616077,26.8190239,23.84
2019-06-23 22:20:00,26.02649257560302,26.492454711814844,26.516895370192948,26.498046881872945,26.8409442,23.92
2019-06-23 22:30:00,25.989817586769057,26.44981071593839,26.562977745138078,26.46341369096241,26.753263,23.89
2019-06-23 22:40:00,25.981162128800612,26.41490538085307,26.55644823691236,26.415715409902873,26.742879700000003,24.05
2019-06-23 22:50:00,25.914585653526736,26.384715921869894,26.528455170666607,26.35838566126183,26.7405723,24.12
2019-06-23 23:00:00,25.94189989445939,26.341310718488067,26.4782865965922,26.304503933144172,26.6805799,23.97
2019-06-23 23:10:00,25.79076771174358,26.27001361855345,26.412255015548148,26.26208605648304,26.614819,23.59
2019-06-23 23:20:00,25.68874789113357,26.193661068190174,26.35453199561552,26.180775740012013,26.7290353,23.39
2019-06-23 23:30:00,25.588971543966824,26.12529913362205,26.2632172625668,26.07929207014557,26.567517300000002,23.33
2019-06-23 23:40:00,25.554791245302766,26.09021619863825,26.156560965743303,26.02939626913796,26.5305989,23.49
2019-06-23 23:50:00,25.592559387195053,26.048386213540148,26.115199865612198,25.98497142140445,26.4475325,23.27
