tiempo,To,hr,Environment:Site Outdoor Air Barometric Pressure [Pa](TimeStep),ws,wd,Id,Ib,alpha,C_ROJAS:Zone Electric Equipment Electric Power [W](TimeStep),C_ROJAS:Zone Electric Equipment Total Heating Rate [W](TimeStep),C_1:Zone Mean Air Temperature [C](TimeStep),C_2:Zone Mean Air Temperature [C](TimeStep),Ti,T_1:Zone Mean Air Temperature [C](TimeStep),T_2:Zone Mean Air Temperature [C](TimeStep),T_ROJAS:Zone Mean Air Temperature [C](TimeStep)
2019-06-08 03:10:00,19.5,98.0,87511.0,1.0,329.0,0.0,0.0,-33.82983268368602,0.0,0.0,24.320826707921476,23.876510600829864,24.52956635551423,22.387593252663695,22.25865907349228,22.561986354116673
2019-06-08 03:20:00,19.2,98.0,87521.0,1.4,236.0,0.0,0.0,-32.16314830677652,0.0,0.0,24.141995814631233,23.69435925823626,24.35428522293439,21.90136209736123,21.776433374084764,22.07639811563747
2019-06-08 03:30:00,19.2,98.0,87524.0,1.4,265.0,0.0,0.0,-30.443211408417376,0.0,0.0,24.00129409599501,23.542064300924853,24.200612565683375,21.91782992101168,21.790982206475395,22.080781277148105
2019-06-08 03:40:00,19.1,97.0,87532.0,1.3,300.0,0.0,0.0,-28.67453786802177,0.0,0.0,24.110069956393176,23.634988095904976,24.26293490762263,21.990095166355008,21.86089359977776,22.13947731832048
2019-06-08 03:50:00,18.9,97.0,87538.0,1.5,323.0,0.0,0.0,-26.86126018109661,0.0,0.0,24.187864641717983,23.70573106967473,24.307599504706623,21.956245958282523,21.826622771940865,22.094380475131306
2019-06-08 04:00:00,18.7,96.0,87546.0,1.9,345.0,0.0,0.0,-25.007149912104783,0.0,0.0,24.35786296361405,23.82663068983851,24.431973041237427,22.002033151667415,21.872828328465996,22.125484789938177
2019-06-08 04:10:00,18.4,96.0,87554.0,2.1,340.0,0.0,0.0,-23.11564251897871,0.0,0.0,24.22020390344243,23.596346677912567,24.328809133447734,21.83352838311335,21.706065051705508,21.952389485660387
2019-06-08 04:20:00,18.4,95.0,87559.0,1.5,1.0,0.0,0.0,-21.189863118672733,0.0,0.0,23.721096649632802,23.2070234174635,23.85530537505332,21.685973728608197,21.55433952384057,21.793193369492844
2019-06-08 04:30:00,18.3,96.0,87577.0,1.5,355.0,0.0,0.0,-19.23265217115621,0.0,0.0,23.638989748022613,23.123975751085162,23.749963559939214,21.56143614261797,21.42788304376825,21.65835164926732
2019-06-08 04:40:00,18.3,96.0,87586.0,1.9,336.0,0.0,0.0,-17.246590381784188,0.0,0.0,24.06209641230177,23.479638954754968,24.07656980671077,21.59098565648287,21.459117204211207,21.680977702667594
2019-06-08 04:50:00,18.3,95.0,87593.0,1.8,334.0,0.0,0.0,-15.234022369429164,0.0,0.0,24.066328578752827,23.53036766000305,24.07526193348103,21.507645813734094,21.374348929435502,21.589695101323265
2019-06-08 05:00:00,18.4,94.0,87594.0,2.0,341.0,0.0,0.0,-13.197078832490487,0.0,0.0,24.05704213804769,23.371824410837,24.050706574484767,21.667324670595516,21.53387641998001,21.733765336508398
2019-06-08 05:10:00,18.1,94.0,87589.0,1.7,348.0,0.0,0.0,-11.137697079161141,0.0,0.0,23.953415032560024,23.330901272551014,23.941528447039566,21.296949909763946,21.16131223474289,21.362065440023308
2019-06-08 05:20:00,18.1,93.0,87589.0,1.5,339.0,0.0,0.0,-9.057639883145917,0.0,0.0,23.709956789512763,23.15995031337951,23.71151296009971,21.19748161600421,21.060047727695913,21.2538688745947
2019-06-08 05:30:00,18.3,91.0,87592.0,1.8,341.0,0.0,0.0,-6.958512690755763,0.0,0.0,23.781240546510162,23.207051834698266,23.730859469324308,21.38887313383001,21.251346575138616,21.432816651814907
2019-06-08 05:40:00,18.0,94.0,87602.0,2.5,344.0,0.0,0.0,-4.841779247588827,0.0,0.0,23.49147696643953,22.82992165018403,23.492596732928572,21.56529997557132,21.433477938139262,21.590961593385337
