tiempo,To,hr,ws,wd,Id,Ib,alpha,Ti
2019-06-16 20:40:00,25.0,76.0,1.5,345.0,0.0,0.0,-18.408007864406613,27.83630324808053
2019-06-16 20:50:00,25.0,75.0,1.8,337.0,0.0,0.0,-20.36202228918676,27.74956335274291
2019-06-16 21:00:00,25.2,74.0,1.9,347.0,0.0,0.0,-22.284996305517076,27.684458461777506
2019-06-16 21:10:00,25.1,77.0,2.4,343.0,0.0,0.0,-24.174159489806428,27.596019989739766
2019-06-16 21:20:00,24.5,78.0,2.5,342.0,0.0,0.0,-26.026468105718173,27.442875374235193
2019-06-16 21:30:00,24.4,79.0,2.1,338.0,0.0,0.0,-27.838580799770387,27.343697467337083
2019-06-16 21:40:00,24.1,78.0,2.1,325.0,0.0,0.0,-29.606834226714362,27.275202509891933
2019-06-16 21:50:00,24.3,77.0,2.4,324.0,0.0,0.0,-31.327219545017552,27.19371541612585
2019-06-16 22:00:00,24.0,77.0,1.7,308.0,0.0,0.0,-32.995361092453805,27.1499478023946
2019-06-16 22:10:00,23.9,78.0,1.4,343.0,0.0,0.0,-34.60649900235473,27.141490057761825
2019-06-16 22:20:00,23.8,78.0,1.3,325.0,0.0,0.0,-36.155478047207716,27.117700573996448
2019-06-16 22:30:00,23.9,78.0,1.0,335.0,0.0,0.0,-37.63674557629577,27.09316871112329
2019-06-16 22:40:00,23.8,78.0,0.8,313.0,0.0,0.0,-39.044362001175756,27.0803061204717
2019-06-16 22:50:00,23.8,77.0,1.5,332.0,0.0,0.0,-40.37202779547364,26.98491067710578
2019-06-16 23:00:00,23.8,78.0,0.9,305.0,0.0,0.0,-41.613131289245246,26.928614299380737
2019-06-16 23:10:00,23.7,79.0,1.3,236.0,0.0,0.0,-42.76082148319987,26.88583700748228
2019-06-16 23:20:00,23.9,78.0,1.1,228.0,0.0,0.0,-43.808109479476364,26.834112971896356
2019-06-16 23:30:00,24.1,77.0,1.6,190.0,0.0,0.0,-44.748000714091695,26.80850920601723
2019-06-16 23:40:00,24.2,75.0,1.3,214.0,0.0,0.0,-45.57365782549486,26.78377292292944
2019-06-16 23:50:00,24.2,75.0,1.8,247.0,0.0,0.0,-46.27859068380073,26.72966129017292
2019-06-17 00:00:00,24.25,73.5,2.0,235.5,0.0,0.0,-46.76847839014272,26.675381401247037
2019-06-17 00:10:00,24.3,72.0,2.2,224.0,0.0,0.0,-47.2583660964847,26.621101512321157
2019-06-17 00:20:00,24.1,72.0,1.5,287.0,0.0,0.0,-47.571462773103114,26.63174987605389
2019-06-17 00:30:00,23.6,78.0,0.8,318.0,0.0,0.0,-47.74574674419282,26.580128763402477
2019-06-17 00:40:00,23.3,77.0,1.9,336.0,0.0,0.0,-47.77949527942178,26.417654555492124
2019-06-17 00:50:00,23.1,77.0,1.9,277.0,0.0,0.0,-47.672371518549745,26.27654120856059
2019-06-17 01:00:00,23.3,77.0,2.0,312.0,0.0,0.0,-47.42544104087514,26.216780594004682
2019-06-17 01:10:00,23.3,76.0,1.7,328.0,0.0,0.0,-47.04111974698346,26.187110086688442
2019-06-17 01:20:00,23.1,76.0,1.7,325.0,0.0,0.0,-46.52305888189373,26.143104732563643
2019-06-17 01:30:00,23.1,80.0,2.5,324.0,0.0,0.0,-45.87597958249961,26.01848336467368
2019-06-17 01:40:00,22.9,80.0,2.3,347.0,0.0,0.0,-45.10547357168778,25.919479444353307
2019-06-17 01:50:00,22.7,82.0,1.8,352.0,0.0,0.0,-44.21778802723814,25.8818441388852
2019-06-17 02:00:00,22.5,82.0,1.7,346.0,0.0,0.0,-43.219611415683616,25.85323174149936
2019-06-17 02:10:00,22.6,82.0,1.8,352.0,0.0,0.0,-42.117873919675816,25.80159251760541
2019-06-17 02:20:00,22.6,82.0,1.1,65.0,0.0,0.0,-40.91957194939082,25.837336486663666
2019-06-17 02:30:00,22.6,81.0,0.4,48.0,0.0,0.0,-39.631622000187036,25.86893815535872
2019-06-17 02:40:00,22.8,82.0,0.2,64.0,0.0,0.0,-38.260745441022046,25.860057292777533
2019-06-17 02:50:00,22.7,82.0,0.6,167.0,0.0,0.0,-36.81338302950553,25.816321954880554
2019-06-17 03:00:00,22.4,85.0,1.4,325.0,0.0,0.0,-35.29563612475136,25.70760450287018
2019-06-17 03:10:00,22.0,84.0,0.9,329.0,0.0,0.0,-33.71323060513504,25.608216548889818
2019-06-17 03:20:00,22.3,83.0,1.2,343.0,0.0,0.0,-32.07149920294822,25.55990502207563
2019-06-17 03:30:00,22.1,85.0,1.3,350.0,0.0,0.0,-30.37537813118844,25.47952925375242
2019-06-17 03:40:00,22.0,85.0,1.9,358.0,0.0,0.0,-28.629414312259726,25.351468044395126
2019-06-17 03:50:00,21.9,88.0,1.7,349.0,0.0,0.0,-26.83778007930087,25.26302741034916
2019-06-17 04:00:00,21.4,89.0,2.7,346.0,0.0,0.0,-25.00429280807825,25.07605258266088
2019-06-17 04:10:00,21.1,89.0,2.7,342.0,0.0,0.0,-23.132437489392853,24.871806717667603
2019-06-17 04:20:00,21.3,88.0,2.2,348.0,0.0,0.0,-21.22539073663955,24.871495521400174
2019-06-17 04:30:00,21.2,89.0,2.1,337.0,0.0,0.0,-19.28604512851216,24.887190229155873
2019-06-17 04:40:00,21.1,87.0,1.4,338.0,0.0,0.0,-17.317033113344994,24.9000695148277
2019-06-17 04:50:00,21.3,86.0,1.9,339.0,0.0,0.0,-15.320749956515861,24.880499584985326
2019-06-17 05:00:00,21.3,87.0,2.1,337.0,0.0,0.0,-13.299375406004884,24.798690838318468
2019-06-17 05:10:00,21.2,85.0,1.3,38.0,0.0,0.0,-11.254893894566994,24.849723078426827
2019-06-17 05:20:00,21.5,85.0,1.5,322.0,0.0,0.0,-9.18911320031858,24.85823304297173
2019-06-17 05:30:00,21.5,85.0,1.0,343.0,0.0,0.0,-7.10368155986329,24.84951117020103
2019-06-17 05:40:00,21.5,86.0,1.3,341.0,0.0,0.0,-5.000103276897869,24.82942230028155
2019-06-17 05:50:00,21.5,85.0,1.1,319.0,0.0,0.0,-2.8797529006077043,24.787780878547093
2019-06-17 06:00:00,21.8,84.0,1.1,351.0,0.0,0.0,-0.7438880668484085,24.786033749481412
2019-06-17 06:10:00,21.7,86.0,1.7,341.0,0.0873,0.0,1.4063388952135751,24.72350225898755
2019-06-17 06:20:00,21.5,87.0,1.7,343.0,0.6033,3.62,3.5698704848799867,24.621388670801764
2019-06-17 06:30:00,21.6,86.0,1.5,338.0,4.4508,7.5734,5.745734574700527,24.590775112104172
2019-06-17 06:40:00,21.6,85.0,1.4,331.0,11.2062,14.61,7.9330358761528705,24.5927155887392
2019-06-17 06:50:00,21.6,85.0,1.4,332.0,21.549,22.712,10.130948228934596,24.57610901659953
2019-06-17 07:00:00,21.7,83.0,0.6,64.0,34.014,52.0005,12.338707622063438,24.6275717534465
2019-06-17 07:10:00,22.1,81.0,0.1,272.0,43.317,53.2868,14.55560586053827,24.703088354374447
2019-06-17 07:20:00,22.3,79.0,0.4,138.0,79.661,113.4895,16.780984796483885,24.7847431381118
2019-06-17 07:30:00,22.8,78.0,1.8,144.0,108.35,90.8218,19.014231048126586,24.854782897784446
2019-06-17 07:40:00,23.2,81.0,1.9,172.0,123.52,115.7467,21.25477113330004,24.909966028484874
2019-06-17 07:50:00,23.2,79.0,1.2,183.0,142.81,269.972,23.502066946138477,25.042653983502074
2019-06-17 08:00:00,23.8,75.0,1.1,99.0,161.99,281.1752,25.755611505796093,25.21841362496657
2019-06-17 08:10:00,24.2,75.0,0.8,139.0,189.91,220.6721,28.014924903953094,25.701084656553803
2019-06-17 08:20:00,24.1,74.0,0.8,192.0,193.07,94.205,30.279550372859763,25.836133000786873
2019-06-17 08:30:00,24.4,71.0,1.3,174.0,219.11,188.5427,32.54905038677528,25.88657382674088
2019-06-17 08:40:00,25.1,70.0,1.5,175.0,166.83,425.0817,34.82300269548753,26.013396236467273
2019-06-17 08:50:00,25.4,70.0,1.3,118.0,154.58,492.5551,37.10099616708439,26.15090064310061
2019-06-17 09:00:00,26.1,64.0,0.5,107.0,160.74,528.9394,39.38262628518579,26.28480712707991
2019-06-17 09:10:00,26.6,64.0,2.2,146.0,175.81,539.6307,41.66749009869995,26.690445193112268
2019-06-17 09:20:00,26.1,66.0,0.9,249.0,182.44,547.7056,43.955180352503426,26.819049688864173
2019-06-17 09:30:00,25.8,69.0,1.2,216.0,186.15,527.2828,46.24527842371653,26.864740480734877
2019-06-17 09:40:00,25.4,66.0,2.3,168.0,195.77,564.7012,48.537345531918575,26.850097796620215
2019-06-17 09:50:00,26.1,67.0,2.4,122.0,214.98,585.1265,50.83091145237337,26.930322057820476
2019-06-17 10:00:00,26.4,63.0,1.5,124.0,234.19,628.9382,53.12545958827111,27.104000777353512
2019-06-17 10:10:00,26.6,67.0,1.8,152.0,255.45,642.5061,55.42040666381121,27.241062036725182
2019-06-17 10:20:00,26.6,63.0,1.7,142.0,259.67,643.1494,57.71507433047861,27.34594597111083
2019-06-17 10:30:00,27.1,63.0,1.4,174.0,245.14,650.5709,60.008648353510544,27.479064698440727
2019-06-17 10:40:00,27.3,62.0,2.2,165.0,256.91,688.6082,62.30011823605522,27.61568224538571
2019-06-17 10:50:00,27.6,63.0,2.4,178.0,284.23,697.672,64.58818511221072,27.762043241909126
2019-06-17 11:00:00,27.1,64.0,3.4,216.0,283.32,523.3011,66.87111639130308,27.834345015728957
2019-06-17 11:10:00,26.5,65.0,4.0,197.0,278.49,529.7093,69.1465074627112,27.78523824133258
2019-06-17 11:20:00,27.0,64.0,2.5,159.0,274.94,673.9613,71.41087362372491,27.927265638844986
2019-06-17 11:30:00,27.1,64.0,1.7,77.0,268.75,752.7586,73.65891498547403,28.163041462991558
2019-06-17 11:40:00,27.5,62.0,3.0,129.0,275.66,526.1004,75.88211138271443,28.283420442741146
2019-06-17 11:50:00,28.1,61.0,2.7,170.0,281.72,722.7312,78.0658433134135,28.441907874832612
2019-06-17 12:00:00,28.7,58.0,3.3,109.0,249.99,772.7536,80.18300345837105,28.65690060976356
2019-06-17 12:10:00,29.0,58.0,2.1,151.0,259.45,718.5344,82.17859802975671,28.816430335355964
2019-06-17 12:20:00,29.0,58.0,4.0,145.0,233.63,773.324,83.93076522183365,28.935547831839987
2019-06-17 12:30:00,28.9,55.0,3.9,141.0,220.43,773.452,85.16643828474997,29.01077222219243
2019-06-17 12:40:00,29.0,55.0,2.9,175.0,219.66,773.4766,85.44359866146318,29.104516931155587
2019-06-17 12:50:00,28.9,56.0,2.9,132.0,224.38,568.5418,84.61217315090059,29.173249940979986
2019-06-17 13:00:00,29.4,52.0,2.3,201.0,218.6,773.2161,83.0599044952589,29.282650692129067
2019-06-17 13:10:00,29.2,54.0,3.2,190.0,259.21,564.1834,81.15891494607838,29.376251050199514
2019-06-17 13:20:00,29.3,54.0,2.8,169.0,245.35,725.3698,79.09033544774289,29.448254261947998
2019-06-17 13:30:00,29.2,55.0,1.2,167.0,220.44,496.8946,76.93391118372412,29.518750750338544
2019-06-17 13:40:00,29.0,53.0,3.0,209.0,218.44,771.4102,74.7272324393098,29.547167105266773
2019-06-17 13:50:00,29.5,53.0,1.8,210.0,197.8,770.6713,72.48974242959319,29.650673692140174
2019-06-17 14:00:00,29.4,53.0,2.9,211.0,201.44,769.8068,70.23237784048352,29.73578733380248
2019-06-17 14:10:00,29.1,56.0,2.6,228.0,212.81,768.8093,67.9617418724889,29.39532994962281
2019-06-17 14:20:00,28.8,54.0,3.7,215.0,213.73,767.67,65.6820668074254,29.346834607891736
2019-06-17 14:30:00,29.1,53.0,4.0,197.0,205.24,766.3784,63.3962084760899,29.381886324080213
2019-06-17 14:40:00,29.9,52.0,4.5,208.0,209.7,717.5192,61.10618349844524,29.530113097900237
2019-06-17 14:50:00,29.5,50.0,4.1,220.0,203.01,763.2877,58.813475793023464,29.5876357364943
2019-06-17 15:00:00,29.9,50.0,2.2,23.0,198.51,761.4572,56.519219820689486,29.631508285374483
2019-06-17 15:10:00,29.8,48.0,3.0,226.0,199.54,759.4112,54.22431466991557,30.05025545132909
2019-06-17 15:20:00,29.6,51.0,2.6,233.0,204.2,757.1261,51.92949766950673,30.115261844337414
2019-06-17 15:30:00,29.8,51.0,2.5,188.0,201.37,754.5743,49.635393437591325,30.170279783902753
2019-06-17 15:40:00,30.0,52.0,3.8,226.0,200.37,743.2372,47.34254754504767,30.231461223399876
2019-06-17 15:50:00,29.3,52.0,2.0,193.0,202.37,729.2493,45.05145027656525,30.23729030736268
2019-06-17 16:00:00,29.8,50.0,3.0,154.0,203.59,683.205,42.76255386875196,30.283082151810174
2019-06-17 16:10:00,30.3,48.0,3.4,201.0,196.95,674.9769,40.47628536752628,30.388593957135743
2019-06-17 16:20:00,30.4,50.0,1.6,221.0,186.3,656.5119,38.19305649828225,30.483027866196853
2019-06-17 16:30:00,30.4,53.0,3.3,207.0,176.38,678.0892,35.91327147743215,30.541396424273266
2019-06-17 16:40:00,30.0,52.0,1.9,204.0,167.48,686.345,33.63733339869305,30.57356839222673
2019-06-17 16:50:00,30.3,51.0,2.7,224.0,162.64,663.1728,31.365649636219977,30.635134546535788
2019-06-17 17:00:00,30.2,52.0,2.8,256.0,152.39,576.3759,29.098636580669407,30.689784443109197
2019-06-17 17:10:00,29.4,52.0,2.1,287.0,127.09,364.4039,26.83672394008964,30.652317864307193
2019-06-17 17:20:00,29.4,51.0,2.4,283.0,112.79,301.4647,24.580358780732592,30.57938809376091
2019-06-17 17:30:00,29.4,53.0,1.8,257.0,107.54,214.3755,22.33000944437257,30.581388839596613
2019-06-17 17:40:00,29.1,54.0,1.7,272.0,98.46,156.3041,20.08616945267083,30.554960140238986
2019-06-17 17:50:00,29.0,53.0,2.6,293.0,91.11,127.0735,17.849361491747246,30.465484143297363
2019-06-17 18:00:00,29.0,54.0,2.1,257.0,85.27,122.596,15.62014155890905,30.449489613785484
2019-06-17 18:10:00,29.2,55.0,1.5,264.0,76.57300000000001,195.514,13.399103346759086,30.090357713422318
2019-06-17 18:20:00,29.3,56.0,1.5,305.0,70.54899999999999,310.8657,11.186882936520655,30.09523224798607
2019-06-17 18:30:00,28.8,57.0,1.8,316.0,60.935,159.8665,8.984163871587544,30.049342045220925
2019-06-17 18:40:00,28.5,57.0,1.3,44.0,52.082,96.4909,6.79168268346702,29.95001349072412
2019-06-17 18:50:00,28.5,58.0,1.5,318.0,43.155,91.8297,4.610234945009671,29.889229195754343
2019-06-17 19:00:00,28.3,58.0,1.3,339.0,27.266,110.602,2.4406819297718974,29.82511805322755
2019-06-17 19:10:00,28.3,58.0,0.6,312.0,15.259,8.183600000000001e-05,0.2839579612111116,29.770572842748532
2019-06-17 19:20:00,28.4,58.0,0.7,327.0,0.0,0.0,-1.8589214591657732,29.670392437403173
2019-06-17 19:30:00,28.4,58.0,0.7,338.0,0.0,0.0,-3.986850649995244,29.59321455916679
2019-06-17 19:40:00,28.3,59.0,1.0,340.0,0.0,0.0,-6.098623774664782,29.520563003479232
2019-06-17 19:50:00,28.1,62.0,0.6,76.0,0.0,0.0,-8.19292378825714,29.454149458299298
2019-06-17 20:00:00,28.1,63.0,0.7,31.0,0.0,0.0,-10.268310200633104,29.40101664729723
2019-06-17 20:10:00,27.7,67.0,0.7,43.0,0.0,0.0,-12.323205550693444,29.325550528325333
2019-06-17 20:20:00,27.5,64.0,3.7,127.0,0.0,0.0,-14.355880493256743,29.15266943843199
2019-06-17 20:30:00,27.7,59.0,8.5,82.0,0.0,0.0,-16.364437413961813,28.92052408025645
2019-06-17 20:40:00,25.2,70.0,9.1,83.0,0.0,0.0,-18.346792512377576,28.206222063048692
2019-06-17 20:50:00,21.1,93.0,5.4,79.0,0.0,0.0,-20.300656333294747,27.35415672194656
2019-06-17 21:00:00,19.0,96.0,5.6,48.0,0.0,0.0,-22.223512786393837,26.22634401932225
2019-06-17 21:10:00,18.5,95.0,7.3,275.0,0.0,0.0,-24.11259678194397,25.76034530513907
2019-06-17 21:20:00,18.6,93.0,4.6,285.0,0.0,0.0,-25.964870733173772,25.834315913352373
2019-06-17 21:30:00,18.8,97.0,5.6,290.0,0.0,0.0,-27.77700034419057,25.953120488573102
2019-06-17 21:40:00,18.7,97.0,4.1,294.0,0.0,0.0,-29.545330326556762,25.919537247296986
2019-06-17 21:50:00,18.7,96.0,3.6,306.0,0.0,0.0,-31.26586097869821,26.019703691155826
2019-06-17 22:00:00,18.9,93.0,3.1,309.0,0.0,0.0,-32.934226929328844,26.132820213755192
2019-06-17 22:10:00,19.2,92.0,2.0,287.0,0.0,0.0,-34.54567979335143,26.43807706368827
2019-06-17 22:20:00,19.2,92.0,3.0,241.0,0.0,0.0,-36.09507701104091,26.44998450389963
2019-06-17 22:30:00,19.2,95.0,3.1,242.0,0.0,0.0,-37.57687971731639,26.247085342920975
2019-06-17 22:40:00,18.9,97.0,2.8,262.0,0.0,0.0,-38.985163071347436,26.183746841908437
2019-06-17 22:50:00,18.6,98.0,2.7,265.0,0.0,0.0,-40.31364298705529,26.118989318225427
2019-06-17 23:00:00,18.5,98.0,1.1,299.0,0.0,0.0,-41.555723519172524,26.20091449259509
2019-06-17 23:10:00,18.5,98.0,0.7,65.0,0.0,0.0,-42.704569109395706,26.14034390156445
2019-06-17 23:20:00,18.7,98.0,0.4,33.0,0.0,0.0,-43.75320527980633,26.12934780811028
2019-06-17 23:30:00,18.8,97.0,0.5,159.0,0.0,0.0,-44.69464996838076,26.047180437774447
2019-06-17 23:40:00,18.8,97.0,0.6,77.0,0.0,0.0,-45.52207537815326,25.965367230021954
2019-06-17 23:50:00,19.0,96.0,1.1,260.0,0.0,0.0,-46.22899693527486,25.85992592294579
2019-06-18 00:00:00,19.0,96.5,0.7500000000000001,158.0,0.0,0.0,-46.72454739844652,25.83019589351639
2019-06-18 00:10:00,19.0,97.0,0.4,56.0,0.0,0.0,-47.22009786161818,25.80046586408699
2019-06-18 00:20:00,19.1,96.0,0.4,109.0,0.0,0.0,-47.535896709088796,25.715863391116034
2019-06-18 00:30:00,19.1,96.0,1.1,216.0,0.0,0.0,-47.71304431495656,25.601317704574495
2019-06-18 00:40:00,19.1,96.0,1.3,170.0,0.0,0.0,-47.74979288858794,25.485521124823432
2019-06-18 00:50:00,19.1,97.0,1.0,142.0,0.0,0.0,-47.64577620696738,25.42574210988636
2019-06-18 01:00:00,19.1,97.0,1.3,157.0,0.0,0.0,-47.402027599169514,25.35327384385589
2019-06-18 01:10:00,19.1,97.0,1.2,182.0,0.0,0.0,-47.02092946368593,25.276660754354747
2019-06-18 01:20:00,18.9,98.0,0.9,177.0,0.0,0.0,-46.50609995919021,25.20313497705501
2019-06-18 01:30:00,18.7,98.0,0.5,118.0,0.0,0.0,-45.862229068661364,25.131023204940014
2019-06-18 01:40:00,18.8,98.0,1.7,76.0,0.0,0.0,-45.09488051578232,25.05646507400837
2019-06-18 01:50:00,18.9,98.0,0.7,108.0,0.0,0.0,-44.21027747856669,25.00611456860435
2019-06-18 02:00:00,18.8,99.0,1.6,89.0,0.0,0.0,-43.215088871587454,24.91302239543673
2019-06-18 02:10:00,18.9,99.0,1.0,110.0,0.0,0.0,-42.11622986053142,24.847632045594764
2019-06-18 02:20:00,19.0,99.0,0.6,86.0,0.0,0.0,-40.92068617014817,24.849910124851142
2019-06-18 02:30:00,19.0,99.0,1.1,252.0,0.0,0.0,-39.63536753354835,24.77540543341187
2019-06-18 02:40:00,19.1,99.0,1.1,309.0,0.0,0.0,-38.266991951629294,24.772407121972247
2019-06-18 02:50:00,19.1,98.0,1.1,316.0,0.0,0.0,-36.821999630417096,24.72620563571331
2019-06-18 03:00:00,19.0,99.0,0.9,304.0,0.0,0.0,-35.306493621992146,24.66580035320737
2019-06-18 03:10:00,19.0,98.0,0.6,332.0,0.0,0.0,-33.72620321267288,24.618487576351786
2019-06-18 03:20:00,19.1,98.0,0.3,316.0,0.0,0.0,-32.086465791344416,24.56951844068172
2019-06-18 03:30:00,19.1,98.0,0.9,272.0,0.0,0.0,-30.3922230818929,24.506195128785162
2019-06-18 03:40:00,19.2,98.0,0.8,233.0,0.0,0.0,-28.64802804973013,24.424831310462107
2019-06-18 03:50:00,19.2,98.0,0.5,209.0,0.0,0.0,-26.858059348019328,24.389442607991587
2019-06-18 04:00:00,19.1,98.0,1.7,136.0,0.0,0.0,-25.026140753599357,24.27343156481577
2019-06-18 04:10:00,19.1,98.0,1.6,149.0,0.0,0.0,-23.155763593548173,24.166416629786024
2019-06-18 04:20:00,19.0,99.0,0.6,182.0,0.0,0.0,-21.25011064807732,24.160356866519777
2019-06-18 04:30:00,18.9,99.0,0.5,202.0,0.0,0.0,-19.312080421525575,24.127384272630696
2019-06-18 04:40:00,18.9,99.0,0.1,123.0,0.0,0.0,-17.34431100075457,24.09271247082869
2019-06-18 04:50:00,18.9,99.0,0.8,129.0,0.0,0.0,-15.349202976314974,24.02590410417632
2019-06-18 05:00:00,18.9,99.0,0.6,140.0,0.0,0.0,-13.328941096520559,23.96231588622918
2019-06-18 05:10:00,18.9,99.0,1.3,115.0,0.0,0.0,-11.285514468919315,23.884766202101876
2019-06-18 05:20:00,18.8,99.0,1.0,82.0,0.0,0.0,-9.22073522784903,23.839383152274962
2019-06-18 05:30:00,18.7,99.0,0.5,11.0,0.0,0.0,-7.1362556598015825,23.838969789256616
2019-06-18 05:40:00,18.8,99.0,0.3,193.0,0.0,0.0,-5.033583827718488,23.786034153060182
2019-06-18 05:50:00,18.8,99.0,0.5,135.0,0.0,0.0,-2.914097767172705,23.73839854160325
2019-06-18 06:00:00,18.8,99.0,0.3,317.0,0.0,0.0,-0.7790583464453632,23.70173090346241
2019-06-18 06:10:00,18.7,99.0,0.4,220.0,0.1755,0.1882,1.3703791075327751,23.64590752817729
2019-06-18 06:20:00,18.8,99.0,0.5,234.0,0.8799,0.0,3.5331543117382385,23.600826988819605
2019-06-18 06:30:00,18.8,99.0,0.3,214.0,5.1023,9.7443,5.7082925530069994,23.575008189948655
2019-06-18 06:40:00,18.9,99.0,0.6,295.0,13.7233,15.668,7.8948961354706535,23.56190743191317
2019-06-18 06:50:00,19.0,99.0,0.6,280.0,24.548000000000002,24.2023,10.092136652280292,23.568612557112388
2019-06-18 07:00:00,19.1,99.0,1.0,287.0,35.235,26.9368,12.299247989832402,23.55832247877769
2019-06-18 07:10:00,19.1,99.0,0.9,297.0,47.208,28.5227,14.515519978208838,23.553986233363382
2019-06-18 07:20:00,19.1,98.0,1.1,278.0,61.29,31.8088,16.74029260666837,23.53775749838399
2019-06-18 07:30:00,19.2,98.0,1.2,277.0,77.20100000000001,35.7958,18.972950727409824,23.527617786120118
2019-06-18 07:40:00,19.4,97.0,0.7,262.0,94.551,43.8294,21.212919174143643,23.545491185288363
2019-06-18 07:50:00,19.6,96.0,0.4,177.0,115.38,66.2642,23.45965822392877,23.596515470462986
2019-06-18 08:00:00,20.0,94.0,1.2,173.0,130.91,112.3409,25.712659330871872,23.66931253858562
2019-06-18 08:10:00,20.3,94.0,1.4,179.0,139.87,164.5946,27.971441058159204,24.074022607482508
2019-06-18 08:20:00,20.5,94.0,1.6,172.0,147.45,197.3167,30.235545129820963,24.2240195143673
2019-06-18 08:30:00,20.7,93.0,1.7,182.0,158.82,237.4544,32.50453251465549,24.29619996538205
2019-06-18 08:40:00,20.8,92.0,1.7,196.0,170.17,228.4721,34.777979440468485,24.343637103677086
2019-06-18 08:50:00,20.8,91.0,1.5,160.0,173.55,262.2356,37.05547321513282,24.398124850780484
2019-06-18 09:00:00,21.0,90.0,1.0,159.0,176.77,164.7012,39.33660769883515,24.44741741059815
2019-06-18 09:10:00,21.2,89.0,1.1,156.0,205.54,273.0353,41.620978224494536,24.8142364971952
2019-06-18 09:20:00,22.2,84.0,1.0,124.0,244.52,552.8154,43.90817569336075,25.07661389551102
2019-06-18 09:30:00,22.5,80.0,1.6,101.0,199.54,460.73800000000006,46.1977794686566,25.25571879351555
2019-06-18 09:40:00,22.8,81.0,1.6,166.0,171.06,558.9367,48.48934853325943,25.345322159457652
2019-06-18 09:50:00,23.0,80.0,1.7,131.0,183.26,690.3384,50.782410137444295,25.451560458736353
2019-06-18 10:00:00,23.4,77.0,1.7,147.0,189.31,706.5841,53.07644478879114,25.575073129907928
2019-06-18 10:10:00,23.6,77.0,1.8,193.0,189.98,555.6193,55.37086584122007,25.66161071446319
2019-06-18 10:20:00,24.1,76.0,0.9,181.0,218.35,641.493,57.66499096983469,25.81295838856915
2019-06-18 10:30:00,24.5,74.0,1.3,202.0,217.36,639.8365,59.95800119295942,25.979270758074218
2019-06-18 10:40:00,25.2,72.0,1.9,183.0,197.37,735.6337,62.24888029618303,26.112262986411523
2019-06-18 10:50:00,24.9,70.0,0.7,163.0,165.68,766.9252,64.53632249795112,26.22046979336811
2019-06-18 11:00:00,24.6,72.0,1.5,234.0,138.37,768.1389,66.8185868805966,26.258585826652308
2019-06-18 11:10:00,24.8,67.0,0.8,254.0,123.82,769.2059,69.09325903117123,26.323955952916055
2019-06-18 11:20:00,25.4,64.0,1.2,236.0,114.4,770.1356,71.35684345194059,26.454784995341242
2019-06-18 11:30:00,25.8,63.0,1.3,170.0,110.26,770.9362,73.60403064846196,26.59780600011268
2019-06-18 11:40:00,26.2,64.0,1.5,182.0,112.33,771.6144,75.82629935719534,26.737757764364513
2019-06-18 11:50:00,26.3,65.0,1.3,140.0,115.84,772.1758,78.0090607340073,26.869661357081046
2019-06-18 12:00:00,26.8,65.0,1.8,153.0,118.9,772.625,80.12534533534077,27.006436559645483
2019-06-18 12:10:00,26.7,63.0,2.4,176.0,120.55,772.9655,82.1206612704082,27.114719884034287
2019-06-18 12:20:00,26.5,62.0,2.7,185.0,119.62,773.1998,83.87488706576698,27.18043664663526
2019-06-18 12:30:00,26.5,63.0,3.0,175.0,119.68,773.33,85.12003983387253,27.247975932140452
2019-06-18 12:40:00,26.8,61.0,3.1,198.0,119.88,773.3568,85.41978281822566,27.35533058950733
2019-06-18 12:50:00,27.6,61.0,1.7,253.0,117.74,773.2806,84.61382823750415,27.53468729459487
2019-06-18 13:00:00,26.9,63.0,3.1,209.0,122.36,773.1008,83.07833914189744,27.607469167647128
2019-06-18 13:10:00,26.8,60.0,3.1,220.0,124.16,772.816,81.1869800935382,27.627586649620735
2019-06-18 13:20:00,27.2,59.0,3.0,208.0,117.01,772.424,79.12419136815025,27.729602088934993
2019-06-18 13:30:00,27.7,58.0,3.4,178.0,113.41,771.9217,76.97153571829307,27.86653325513127
2019-06-18 13:40:00,28.0,57.0,2.3,200.0,115.26,771.305,74.76749117817262,27.9927723282125
2019-06-18 13:50:00,27.8,56.0,2.6,212.0,117.75,770.569,72.53195285522256,28.060670424014184
2019-06-18 14:00:00,27.9,56.0,2.7,213.0,123.67,769.7076,70.27610340177743,28.124248644327484
2019-06-18 14:10:00,27.9,54.0,2.7,176.0,132.22,768.7133,68.00668876696415,27.78602611204125
2019-06-18 14:20:00,28.6,51.0,3.7,165.0,144.71,767.5775,65.72802882311534,27.86201384381453
2019-06-18 14:30:00,28.7,54.0,2.2,184.0,155.99,766.2898,63.443035744919435,27.96319850233865
2019-06-18 14:40:00,28.6,54.0,1.9,228.0,162.77,764.8380000000001,61.15376387230402,27.981521176331526
2019-06-18 14:50:00,28.4,53.0,2.6,221.0,163.22,763.2078,58.86172324639982,28.01283708763773
2019-06-18 15:00:00,28.2,51.0,2.3,201.0,164.19,761.3824,56.56806695086018,28.035410428824488
2019-06-18 15:10:00,28.8,51.0,1.9,200.0,157.91,759.342,54.2737076854433,28.52345421978784
2019-06-18 15:20:00,29.0,51.0,2.7,205.0,146.94,757.0633,51.97939294417703,28.671541449888764
2019-06-18 15:30:00,29.0,48.0,1.2,169.0,131.58,754.5186,49.685755080146684,28.726662429059054
